message,clean_text,intent_label
i always feel uncomfortable not ending our conversation nicely. call me or send me a message so that i know when you woke up and starting studying. tc.,i always feel uncomfortable not ending our conversation nicely  call me or send me a message so that i know when you woke up and starting studying  tc,0
i already said that i won't ping you any more on fb (for now). you still had to go offline? :/,i already said that i won t ping you any more on fb  for now  you still had to go offline,0
I (shubham) Have Added u as a Contact on Site2Sms.Com To Send Free Sms Upto 200 Characters Long.-Via Site2Sms.Com,i  shubham  have added u as a contact on site2sms com to send free sms upto 200 characters long via site2sms com,0
I (Sandeep Gattani) have added u as a contact on INDYAROCKS.COM to send FREE SMS.To remove from phonebook - sms NO to 09773270001,i  sandeep gattani  have added u as a contact on indyarocks com to send free sms to remove from phonebook   sms no to 09773270001,0
indgi me kabi aisa bhi nazara ho. Dil ko mere kisi ne hasrat se pukara ho. chandni raat ho nadi ka kinara ho. Namkeen aapki ho aur quatar humara ho cher,indgi me kabi aisa bhi nazara ho  dil ko mere kisi ne hasrat se pukara ho  chandni raat ho nadi ka kinara ho  namkeen aapki ho aur quatar humara ho cher,0
I (Sandeep Gattani) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to 09773270001,i  sandeep gattani  have added u as a contact on indyarocks com to send free sms  to remove from phonebook   sms no to 09773270001,0
I (Sahil Jain) have added u as a contact on INDYAROCKS.COM to send FREE SMS.To stop receiving SMS visit dnd.indyarocks.com,i  sahil jain  have added u as a contact on indyarocks com to send free sms to stop receiving sms visit dnd indyarocks com,0
I (Rishi Singhal) have added u as a contact on INDYAROCKS.COM to send FREE SMS.To remove from phonebook - sms NO to 09773270001,i  rishi singhal  have added u as a contact on indyarocks com to send free sms to remove from phonebook   sms no to 09773270001,0
I (Rishi Singhal) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to 09773270001,i  rishi singhal  have added u as a contact on indyarocks com to send free sms  to remove from phonebook   sms no to 09773270001,0
"i   |\    /9| i3 (3  3(9 i   9i39i   |3  \/9  |3 ¡ ,9,3) 9,,3) 9i,3,,9iselect Edit msgdelete 3 n 9 and see!*_*",i         9  i3  3  3 9 i   9i39i    3   9   3    9 3  9 3  9i 3 9iselect edit msgdelete 3 n 9 and see,0
"I,kshitij propose u 4 a lyftym frndsip.Wid full dedication.No complaints, no Demandss..Wt say..?Hapy frndsip day in adv..do reply if u accept my frndsip.?Gn",i kshitij propose u 4 a lyftym frndsip wid full dedication no complaints  no demandss wt say hapy frndsip day in adv do reply if u accept my frndsip gn,0
hysical education teacher to Santa - J kise da sah band ho jave ta tusi ki karoge ? Santa - Os de nak ch cotton pa k sanskar di tyari karage,hysical education teacher to santa   j kise da sah band ho jave ta tusi ki karoge   santa   os de nak ch cotton pa k sanskar di tyari karage,0
hy were engg students happy after watching 3 idiots?? Ans: Ab delivery doctors nahi engineers karayenge!! One more source of placement after engineering!!,hy were engg students happy after watching 3 idiots  ans  ab delivery doctors nahi engineers karayenge  one more source of placement after engineering,0
Zindgi Me Sada Haste RahoHasna Zindgi Ki Zarurat Hai Zindgi Jiyo To Is Andaz MeKi apko Dekh Kar Sabko Lage Zindgi Kitni Khoobsurat hai.kya ho raha hai.,zindgi me sada haste rahohasna zindgi ki zarurat hai zindgi jiyo to is andaz meki apko dekh kar sabko lage zindgi kitni khoobsurat hai kya ho raha hai,0
indgi me jab tumhe koi rasta dikhai na de koi manzil koi dost koi apna dikhai na de then call me mai tumhe EYE SPECIALIST K pas le jaunga,indgi me jab tumhe koi rasta dikhai na de koi manzil koi dost koi apna dikhai na de then call me mai tumhe eye specialist k pas le jaunga,0
Yr tune controller kisko diya tha?,yr tune controller kisko diya tha,0
Whew..u scared me! Cmpltly! Dun do dat!,whew u scared me  cmpltly  dun do dat,0
Hy hpy nw yr. .god bls ya ! Luv ya lots ! :-),hy hpy nw yr   god bls ya   luv ya lots,0
hy do v fal in luv? Experience ki kami.. Why do v breakof 4m luv? Patience ki kami.. Then y do v want 2 fal in luv again? Obviously! Dimag ki kami..,hy do v fal in luv  experience ki kami  why do v breakof 4m luv  patience ki kami  then y do v want 2 fal in luv again  obviously  dimag ki kami,0
Hw ws ur viva?,hw ws ur viva,0
Hw ws d video?,hw ws d video,0
hw u doin? xams ovr?,hw u doin  xams ovr,0
Hw thotful!:-Dm impresd.:-P,hw thotful dm impresd p,0
"Hw shud i presume sum tym is defined? Days? If u knew ur gona b busy wid ur coll ppl, y did u bother saying ul talk in sum tym?",hw shud i presume sum tym is defined  days  if u knew ur gona b busy wid ur coll ppl  y did u bother saying ul talk in sum tym,0
Hw r u? I m misng u a lot;-(,hw r u  i m misng u a lot,0
indgi me Hmesha1 Baat YAAD Rakho. Kbhi kisi ka Dil nhi todna chahye. Qk DiL1hi hota hai . . . . . . . . . .. Todna hi h to uski HADDIYA todo 206 hoti h;-,indgi me hmesha1 baat yaad rakho  kbhi kisi ka dil nhi todna chahye  qk dil1hi hota hai                     todna hi h to uski haddiya todo 206 hoti h,0
Hw r u comin? Raf ka kya scene hai?,hw r u comin  raf ka kya scene hai,0
Hw r u comin?,hw r u comin,0
Hw mch cn sm1 love? A man suffrin frm brain tumour died. His wyf opnd his cupboard n found sm tablets wd a lettr take thm dear.U catch cold easily when u cry,hw mch cn sm1 love  a man suffrin frm brain tumour died  his wyf opnd his cupboard n found sm tablets wd a lettr take thm dear u catch cold easily when u cry,0
hw is robotcs n teasng goin on?,hw is robotcs n teasng goin on,0
Hw cn d protest be over!! It ws decided 2 boycott midsems nd no cls to take place. Nxt cls nd paper 2 be given in DCE.,hw cn d protest be over  it ws decided 2 boycott midsems nd no cls to take place  nxt cls nd paper 2 be given in dce,0
Hve u atended phy workshop,hve u atended phy workshop,0
Hv a safe journey:-) enjoy urslf.. Tk cr.,hv a safe journey  enjoy urslf  tk cr,0
indgi Me 2Logo Ka Bahut Khyal Rakhna: 1) Jisne Tumhari JEET Ke Liye Sab Kuch Haara Ho... 2) Jisne Khud Ko Haar Kar TUMHE Jeeta Ho...,indgi me 2logo ka bahut khyal rakhna  1  jisne tumhari jeet ke liye sab kuch haara ho  2  jisne khud ko haar kar tumhe jeeta ho,0
hv a nice clas. n plz dont do anything wrong. tc :*,hv a nice clas  n plz dont do anything wrong  tc,0
Hv a lvly morning....!!,hv a lvly morning,0
Huz in clas? Regular stdiez on or smthn?!?,huz in clas  regular stdiez on or smthn,0
HUTCH k CEO ne mujse chalenge kr k kaha agr tum mere beti ko ptalo to apna naam badal dunga . . phir kya hua? . Hona kya tha . Hutch is now Vodafone! Hmse Pnga,hutch k ceo ne mujse chalenge kr k kaha agr tum mere beti ko ptalo to apna naam badal dunga     phir kya hua    hona kya tha   hutch is now vodafone  hmse pnga,0
HUSBAND's CUTE LOVE QUOTE ABT HIS WIFE: . . . My child too startd 2 walk wthout my support bt my wife stil wants 2 hold my hand while walking...n i luv it..gn,husband s cute love quote abt his wife        my child too startd 2 walk wthout my support bt my wife stil wants 2 hold my hand while walking n i luv it gn,0
"HUSBAND:Sir meri wife kho gai hai, POSTMAN:Ye post office hai, police station nahi HUSBAND: oh sorry.! Sala khushi k mare kaha jau, kuch samajh me nahi aata",husband sir meri wife kho gai hai  postman ye post office hai  police station nahi husband  oh sorry  sala khushi k mare kaha jau  kuch samajh me nahi aata,0
"Husband: Mai tumhari roz ki farmaishon se tang aakar suicide kar raha hu. Wife: acha 1 white sari to dila do, 13vi pe kya pehnungi..",husband  mai tumhari roz ki farmaishon se tang aakar suicide kar raha hu  wife  acha 1 white sari to dila do  13vi pe kya pehnungi,0
HUSBAND WIFE se bola HATA Lo Apne Chehre Se Ye Zulfe A Jane-E-Tamanna KHUDA Kasam Agli Baar Khane Me Baal AAYA to Sajni se Ghajni bana Dunga...,husband wife se bola hata lo apne chehre se ye zulfe a jane e tamanna khuda kasam agli baar khane me baal aaya to sajni se ghajni bana dunga,0
Husband To Wife-Tum Meri Zindagi HoOrWIFE-Or KyaTell Me Or KyaWife Shouted-Tell Me Or Kya?Husband-Aur Laanat Hai Aisi Zindagi Pe....,husband to wife tum meri zindagi hoorwife or kyatell me or kyawife shouted tell me or kya husband aur laanat hai aisi zindagi pe,0
HUSBAND to WIFE HATA Lo Apne Chehre Se Ye Zulfe A Jane-E-Tamanna KHUDA Kasam Agli Baar Khane Me Baal AAYA to Sajni se Gajni bana Dunga,husband to wife hata lo apne chehre se ye zulfe a jane e tamanna khuda kasam agli baar khane me baal aaya to sajni se gajni bana dunga,0
"Life is Art is Life,Chivas Studio is back! Do you know what it is? Is it a
1) Fashion Show
2) Chat Show
3) Music Fest.
4) Art Exhibition
^1/2/3/4
Reply Within 24hrs to know about this amazing collaborative concept.",life is art is life chivas studio is back  do you know what it is  is it a 1  fashion show 2  chat show 3  music fest 4  art exhibition 1 2 3 4 reply within 24hrs to know about this amazing collaborative concept,0
"Hangover Animals,Who do you think are more wild in the film 'Hangover'?
1) The animals
2) The boys
^1/2
Reply within 24 hours to get a trailer of the new film 'Hangover2'.",hangover animals who do you think are more wild in the film  hangover 1  the animals 2  the boys 1 2 reply within 24 hours to get a trailer of the new film  hangover2,0
"Guinness Record!,Worlds most pierced women! Can you guess how many piercings she has?
1)	3950
2)	5920
3)	6725
^1/2/3
Reply within 24 hrs to know the right answer.",guinness record worlds most pierced women  can you guess how many piercings she has 1 3950 2 5920 3 6725 1 2 3 reply within 24 hrs to know the right answer,0
"Luxurious 2/3 BHK lifestyle Apts at sec 137 Noida.Primelocation on Ex-Way 5 min from Metro, with all amenties, Possn in 30 mths-26 lac onwards. Sms bop to 53030",luxurious 2 3 bhk lifestyle apts at sec 137 noida primelocation on ex way 5 min from metro  with all amenties  possn in 30 mths 26 lac onwards  sms bop to 53030,1
"Jalebee or DK Bose?,Help break this tie. We have two contenders for Blyk top song. Vote for your favourite..
1) Jalebee Bai
2) Bhag DK Bose
^ 1/ 2
Reply within 24 hours to get a free video clip of the song!",jalebee or dk bose help break this tie  we have two contenders for blyk top song  vote for your favourite 1  jalebee bai 2  bhag dk bose  1  2 reply within 24 hours to get a free video clip of the song,0
"Test for Yuvraj,How many Test centuries has Yuvraj Singh scored against England?
1) 1
2) 0
3) 3
4) Not yet off the mark
^1/2/3/4
Reply within 24 hrs to get a video clip.",test for yuvraj how many test centuries has yuvraj singh scored against england 1  1 2  0 3  3 4  not yet off the mark 1 2 3 4 reply within 24 hrs to get a video clip,0
"Harry Potter...,How is Harry Potter & the Prisoner of Azkaban, the 3rd part in the Harry Potter series, different from all other Harry Potter movies?
1) Dragons die
2) Prisoners escape
3) No one gets killed
^1/ 2/ 3
Reply for FREE within 24 hours to get a fun fact you can use in party conversation!",harry potter how is harry potter   the prisoner of azkaban  the 3rd part in the harry potter series  different from all other harry potter movies 1  dragons die 2  prisoners escape 3  no one gets killed 1  2  3 reply for free within 24 hours to get a fun fact you can use in party conversation,0
"IEEE PROJECT 2011,  INPLANT TRAINING WWW.JIFFY.IN  P@JIFFYSOLUTIONS.COM MBA MCA Msc BE IT CS ECE EE CHENNAI 27 BRINDAVAN STRET T-NAGAR CALL 9884972020 PONDICHERY",ieee project 2011   inplant training www jiffy in  p jiffysolutions com mba mca msc be it cs ece ee chennai 27 brindavan stret t nagar call 9884972020 pondichery,0
"If styling is ur passion then why not make it a profession?Style Quotient Grooming School offers executive MBA in beauty & styling.Know more,  SMS WOW to 5616111",if styling is ur passion then why not make it a profession style quotient grooming school offers executive mba in beauty   styling know more   sms wow to 5616111,2
